[ 2025-02-17 18:46:23,566 ] 24 networksecurity.logging - INFO - Logging system initialized successfully!
[ 2025-02-17 18:46:27,651 ] 23 root - INFO - Initiating the data ingestion process
[ 2025-02-17 18:46:33,506 ] 91 root - INFO - Performed train test split on the dataframe
[ 2025-02-17 18:46:33,506 ] 93 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-02-17 18:46:33,506 ] 101 root - INFO - Exporting train and test file path.
[ 2025-02-17 18:46:33,647 ] 110 root - INFO - Exported train and test file path.
[ 2025-02-17 18:46:33,649 ] 25 root - INFO - Data ingestion completed
[ 2025-02-17 18:46:33,653 ] 32 root - INFO - Initiating the data validation process
[ 2025-02-17 18:46:33,763 ] 32 root - INFO - Required number of columns:2
[ 2025-02-17 18:46:33,763 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-17 18:46:33,763 ] 32 root - INFO - Required number of columns:2
[ 2025-02-17 18:46:33,763 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-17 18:46:34,102 ] 34 root - INFO - Data validation completed
[ 2025-02-17 18:46:34,102 ] 40 root - INFO - intitaing the data transformation
[ 2025-02-17 18:46:34,165 ] 38 root - INFO - knnimputer is intialised
[ 2025-02-17 18:46:34,189 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-17 18:46:34,197 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-02-17 18:46:34,197 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-17 18:46:34,205 ] 51 root - INFO - Exited the save_object method of MainUtils class
