[ 2025-02-18 20:43:26,237 ] 24 networksecurity.logging - INFO - Logging system initialized successfully!
[ 2025-02-18 20:43:29,815 ] 25 root - INFO - Initiating the data ingestion process
[ 2025-02-18 20:43:35,154 ] 91 root - INFO - Performed train test split on the dataframe
[ 2025-02-18 20:43:35,154 ] 93 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-02-18 20:43:35,155 ] 101 root - INFO - Exporting train and test file path.
[ 2025-02-18 20:43:35,326 ] 110 root - INFO - Exported train and test file path.
[ 2025-02-18 20:43:35,328 ] 27 root - INFO - Data ingestion completed
[ 2025-02-18 20:43:35,356 ] 34 root - INFO - Initiating the data validation process
[ 2025-02-18 20:43:35,464 ] 32 root - INFO - Required number of columns:2
[ 2025-02-18 20:43:35,464 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-18 20:43:35,464 ] 32 root - INFO - Required number of columns:2
[ 2025-02-18 20:43:35,464 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-18 20:43:35,814 ] 36 root - INFO - Data validation completed
[ 2025-02-18 20:43:35,814 ] 42 root - INFO - intitaing the data transformation
[ 2025-02-18 20:43:35,870 ] 38 root - INFO - knnimputer is intialised
[ 2025-02-18 20:43:35,896 ] 49 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-18 20:43:35,900 ] 53 root - INFO - Exited the save_object method of MainUtils class
[ 2025-02-18 20:43:35,900 ] 49 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-18 20:43:35,907 ] 53 root - INFO - Exited the save_object method of MainUtils class
[ 2025-02-18 20:43:35,909 ] 44 root - INFO - data transformation is completed
[ 2025-02-18 20:43:35,910 ] 48 root - INFO - Model Training sstared
