[ 2025-02-17 15:36:59,192 ] 24 networksecurity.logging - INFO - Logging system initialized successfully!
[ 2025-02-17 15:37:02,975 ] 23 root - INFO - Initiating the data ingestion process
[ 2025-02-17 15:37:08,496 ] 91 root - INFO - Performed train test split on the dataframe
[ 2025-02-17 15:37:08,496 ] 93 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-02-17 15:37:08,498 ] 101 root - INFO - Exporting train and test file path.
[ 2025-02-17 15:37:08,639 ] 110 root - INFO - Exported train and test file path.
[ 2025-02-17 15:37:08,640 ] 25 root - INFO - Data ingestion completed
[ 2025-02-17 15:37:08,651 ] 32 root - INFO - Initiating the data validation process
[ 2025-02-17 15:37:08,740 ] 32 root - INFO - Required number of columns:2
[ 2025-02-17 15:37:08,741 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-17 15:37:08,741 ] 32 root - INFO - Required number of columns:2
[ 2025-02-17 15:37:08,741 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-17 15:37:09,021 ] 34 root - INFO - Data validation completed
[ 2025-02-17 15:37:09,022 ] 40 root - INFO - intitaing the data transformation
