[ 2025-02-20 19:51:06,144 ] 24 networksecurity.logging - INFO - Logging system initialized successfully!
[ 2025-02-20 19:51:30,426 ] 1025 httpx - INFO - HTTP Request: POST https://dagshub.com/login/oauth/middleman "HTTP/1.1 200 OK"
[ 2025-02-20 19:51:30,865 ] 1025 httpx - INFO - HTTP Request: POST https://dagshub.com/login/oauth/access_token "HTTP/1.1 200 OK"
[ 2025-02-20 19:51:31,284 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-02-20 19:51:31,291 ] 107 dagshub - INFO - Accessing as sharmi-jes
[ 2025-02-20 19:51:31,753 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/sharmi-jes/Network_Security "HTTP/1.1 200 OK"
[ 2025-02-20 19:51:32,185 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-02-20 19:51:32,190 ] 107 dagshub - INFO - Initialized MLflow to track repo "sharmi-jes/Network_Security"
[ 2025-02-20 19:51:32,190 ] 107 dagshub - INFO - Repository sharmi-jes/Network_Security initialized!
[ 2025-02-20 19:51:32,190 ] 25 root - INFO - Initiating the data ingestion process
[ 2025-02-20 19:51:38,157 ] 91 root - INFO - Performed train test split on the dataframe
[ 2025-02-20 19:51:38,157 ] 93 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-02-20 19:51:38,159 ] 101 root - INFO - Exporting train and test file path.
[ 2025-02-20 19:51:38,304 ] 110 root - INFO - Exported train and test file path.
[ 2025-02-20 19:51:38,304 ] 27 root - INFO - Data ingestion completed
[ 2025-02-20 19:51:38,338 ] 34 root - INFO - Initiating the data validation process
[ 2025-02-20 19:51:38,460 ] 32 root - INFO - Required number of columns:2
[ 2025-02-20 19:51:38,460 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-20 19:51:38,460 ] 32 root - INFO - Required number of columns:2
[ 2025-02-20 19:51:38,460 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-20 19:51:38,814 ] 36 root - INFO - Data validation completed
[ 2025-02-20 19:51:38,815 ] 42 root - INFO - intitaing the data transformation
[ 2025-02-20 19:51:38,869 ] 38 root - INFO - knnimputer is intialised
[ 2025-02-20 19:51:38,887 ] 49 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-20 19:51:38,893 ] 53 root - INFO - Exited the save_object method of MainUtils class
[ 2025-02-20 19:51:38,893 ] 49 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-20 19:51:38,896 ] 53 root - INFO - Exited the save_object method of MainUtils class
[ 2025-02-20 19:51:38,898 ] 44 root - INFO - data transformation is completed
[ 2025-02-20 19:51:38,900 ] 48 root - INFO - Model Training sstared
[ 2025-02-20 19:58:18,646 ] 49 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-20 19:58:18,654 ] 53 root - INFO - Exited the save_object method of MainUtils class
[ 2025-02-20 19:58:18,654 ] 49 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-20 19:58:18,696 ] 53 root - INFO - Exited the save_object method of MainUtils class
[ 2025-02-20 19:58:18,698 ] 53 root - INFO - Model Training artifact created
