[ 2025-02-17 15:46:48,940 ] 24 networksecurity.logging - INFO - Logging system initialized successfully!
[ 2025-02-17 15:46:52,752 ] 23 root - INFO - Initiating the data ingestion process
[ 2025-02-17 15:46:58,730 ] 91 root - INFO - Performed train test split on the dataframe
[ 2025-02-17 15:46:58,731 ] 93 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-02-17 15:46:58,731 ] 101 root - INFO - Exporting train and test file path.
[ 2025-02-17 15:46:58,873 ] 110 root - INFO - Exported train and test file path.
[ 2025-02-17 15:46:58,874 ] 25 root - INFO - Data ingestion completed
[ 2025-02-17 15:46:58,886 ] 32 root - INFO - Initiating the data validation process
[ 2025-02-17 15:46:58,992 ] 32 root - INFO - Required number of columns:2
[ 2025-02-17 15:46:58,993 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-17 15:46:58,993 ] 32 root - INFO - Required number of columns:2
[ 2025-02-17 15:46:58,993 ] 33 root - INFO - Data frame has columns:31
[ 2025-02-17 15:46:59,363 ] 34 root - INFO - Data validation completed
[ 2025-02-17 15:46:59,365 ] 40 root - INFO - intitaing the data transformation
[ 2025-02-17 15:46:59,423 ] 38 root - INFO - knnimputer is intialised
[ 2025-02-17 15:46:59,447 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-17 15:46:59,451 ] 51 root - INFO - Exited the save_object method of MainUtils class
[ 2025-02-17 15:46:59,451 ] 47 root - INFO - Entered the save_object method of MainUtils class
[ 2025-02-17 15:46:59,456 ] 51 root - INFO - Exited the save_object method of MainUtils class
